2019-03-15 01:27:05 : ;03344160;0180000415;568130187435;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;569130187433;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;570130187431;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;571130187439;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;572130187437;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;573130187435;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;574130187433;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;575130187430;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;576130187438;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;577130187436;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;578130187434;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;579130187432;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;580130187430;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;581130187438;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;582130187436;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;583130187434;22144299000190
2019-03-15 01:27:05 : ;03344160;0180000415;584130187432;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;585130187439;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;586130187437;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;587130187435;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;588130187433;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;589130187431;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;590130187439;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;591130187437;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;592130187435;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;593130187433;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;594130187431;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;595130187438;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;596130187436;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;597130187434;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;598130187432;22144299000190
2019-03-15 01:27:06 : ;03344160;0180000415;599130187430;22144299000190
2019-03-15 01:40:21 : ;03344160;0180000415;551130187431;22144299000190
2019-03-15 01:40:25 : ;03344160;0180000415;552130187439;22144299000190
2019-03-15 01:40:28 : ;03344160;0180000415;553130187437;22144299000190
2019-03-15 01:40:31 : ;03344160;0180000415;554130187435;22144299000190
2019-03-15 01:40:34 : ;03344160;0180000415;555130187432;22144299000190
2019-03-15 01:40:37 : ;03344160;0180000415;556130187430;22144299000190
2019-03-15 01:40:40 : ;03344160;0180000415;557130187438;22144299000190
2019-03-15 01:40:43 : ;03344160;0180000415;558130187436;22144299000190
2019-03-15 01:40:46 : ;03344160;0180000415;559130187434;22144299000190
2019-03-15 01:40:49 : ;03344160;0180000415;560130187432;22144299000190
2019-03-15 01:40:52 : ;03344160;0180000415;561130187430;22144299000190
2019-03-15 01:40:55 : ;03344160;0180000415;562130187438;22144299000190
2019-03-15 01:40:58 : ;03344160;0180000415;563130187436;22144299000190
2019-03-15 01:41:01 : ;03344160;0180000415;564130187434;22144299000190
2019-03-15 01:41:04 : ;03344160;0180000415;565130187431;22144299000190
2019-03-15 01:41:07 : ;03344160;0180000415;566130187439;22144299000190
2019-03-15 01:41:10 : ;03344160;0180000415;567130187437;22144299000190
2019-03-15 01:41:13 : ;03344160;0180000415;568130187435;22144299000190
2019-03-15 01:41:16 : ;03344160;0180000415;569130187433;22144299000190
2019-03-15 01:41:44 : ;03344160;0180000415;551130187431;22144299000190
2019-03-15 01:41:48 : ;03344160;0180000415;552130187439;22144299000190
2019-03-15 01:41:51 : ;03344160;0180000415;553130187437;22144299000190
2019-03-15 01:41:54 : ;03344160;0180000415;554130187435;22144299000190
2019-03-15 01:41:57 : ;03344160;0180000415;555130187432;22144299000190
2019-03-15 01:42:00 : ;03344160;0180000415;556130187430;22144299000190
2019-03-15 01:42:03 : ;03344160;0180000415;557130187438;22144299000190
2019-03-15 01:42:06 : ;03344160;0180000415;558130187436;22144299000190
2019-03-15 01:42:09 : ;03344160;0180000415;559130187434;22144299000190
2019-03-15 01:42:12 : ;03344160;0180000415;560130187432;22144299000190
2019-03-15 01:42:15 : ;03344160;0180000415;561130187430;22144299000190
2019-03-15 01:42:18 : ;03344160;0180000415;562130187438;22144299000190
2019-03-15 01:42:21 : ;03344160;0180000415;563130187436;22144299000190
2019-03-15 01:42:24 : ;03344160;0180000415;564130187434;22144299000190
2019-03-15 01:42:27 : ;03344160;0180000415;565130187431;22144299000190
2019-03-15 01:42:30 : ;03344160;0180000415;566130187439;22144299000190
2019-03-15 01:42:33 : ;03344160;0180000415;567130187437;22144299000190
2019-03-15 01:42:36 : ;03344160;0180000415;568130187435;22144299000190
2019-03-15 01:42:39 : ;03344160;0180000415;569130187433;22144299000190
2019-03-15 01:42:42 : ;03344160;0180000415;570130187431;22144299000190
2019-03-15 01:42:45 : ;03344160;0180000415;571130187439;22144299000190
2019-03-15 01:42:48 : ;03344160;0180000415;572130187437;22144299000190
2019-03-15 01:42:51 : ;03344160;0180000415;573130187435;22144299000190
2019-03-15 01:42:54 : ;03344160;0180000415;574130187433;22144299000190
2019-03-15 01:42:57 : ;03344160;0180000415;575130187430;22144299000190
2019-03-15 01:43:00 : ;03344160;0180000415;576130187438;22144299000190
2019-03-15 01:43:03 : ;03344160;0180000415;577130187436;22144299000190
2019-03-15 01:43:06 : ;03344160;0180000415;578130187434;22144299000190
2019-03-15 01:43:09 : ;03344160;0180000415;579130187432;22144299000190
2019-03-15 01:43:12 : ;03344160;0180000415;580130187430;22144299000190
2019-03-15 01:43:15 : ;03344160;0180000415;581130187438;22144299000190
2019-03-15 01:43:18 : ;03344160;0180000415;582130187436;22144299000190
2019-03-15 01:43:21 : ;03344160;0180000415;583130187434;22144299000190
2019-03-15 01:43:24 : ;03344160;0180000415;584130187432;22144299000190
2019-03-15 01:43:27 : ;03344160;0180000415;585130187439;22144299000190
2019-03-15 01:43:30 : ;03344160;0180000415;586130187437;22144299000190
2019-03-15 01:43:33 : ;03344160;0180000415;587130187435;22144299000190
2019-03-15 01:43:36 : ;03344160;0180000415;588130187433;22144299000190
2019-03-15 01:43:39 : ;03344160;0180000415;589130187431;22144299000190
2019-03-15 01:43:42 : ;03344160;0180000415;590130187439;22144299000190
2019-03-15 01:43:45 : ;03344160;0180000415;591130187437;22144299000190
2019-03-15 01:43:48 : ;03344160;0180000415;592130187435;22144299000190
2019-03-15 01:43:51 : ;03344160;0180000415;593130187433;22144299000190
2019-03-15 01:43:54 : ;03344160;0180000415;594130187431;22144299000190
2019-03-15 01:43:57 : ;03344160;0180000415;595130187438;22144299000190
2019-03-15 01:44:00 : ;03344160;0180000415;596130187436;22144299000190
2019-03-15 01:44:03 : ;03344160;0180000415;597130187434;22144299000190
2019-03-15 01:44:06 : ;03344160;0180000415;598130187432;22144299000190
2019-03-15 01:44:09 : ;03344160;0180000415;599130187430;22144299000190
2019-03-15 01:44:12 : ;03344160;0180000415;551130187431;22144299000190
2019-03-15 01:44:15 : ;03344160;0180000415;552130187439;22144299000190
2019-03-15 01:44:18 : ;03344160;0180000415;553130187437;22144299000190
2019-03-15 01:44:21 : ;03344160;0180000415;554130187435;22144299000190
2019-03-15 01:44:24 : ;03344160;0180000415;555130187432;22144299000190
2019-03-15 01:44:27 : ;03344160;0180000415;556130187430;22144299000190
2019-03-15 01:44:30 : ;03344160;0180000415;557130187438;22144299000190
2019-03-15 01:45:53 : ;03344160;0180000415;551130187431;22144299000190
2019-03-15 01:45:56 : ;03344160;0180000415;552130187439;22144299000190
2019-03-15 01:45:59 : ;03344160;0180000415;553130187437;22144299000190
2019-03-15 01:46:02 : ;03344160;0180000415;554130187435;22144299000190
2019-03-15 01:46:05 : ;03344160;0180000415;555130187432;22144299000190
2019-03-15 01:46:08 : ;03344160;0180000415;556130187430;22144299000190
2019-03-15 14:27:54 : ;03344168;0180000435;500130187438;22144299000190
2019-03-15 14:27:57 : ;03344168;0180000435;501130187436;22144299000190
2019-03-15 14:28:00 : ;03344168;0180000435;502130187434;22144299000190
2019-03-15 14:28:04 : ;03344168;0180000435;503130187432;22144299000190
2019-03-15 14:28:07 : ;03344168;0180000435;504130187430;22144299000190
2019-03-15 14:28:10 : ;03344168;0180000435;505130187437;22144299000190
2019-03-15 14:28:13 : ;03344168;0180000435;506130187435;22144299000190
2019-03-15 14:28:16 : ;03344168;0180000435;507130187433;22144299000190
2019-03-15 14:28:20 : ;03344168;0180000435;508130187431;22144299000190
2019-03-15 14:28:23 : ;03344168;0180000435;509130187439;22144299000190
2019-03-15 14:28:26 : ;03344168;0180000435;510130187437;22144299000190
2019-03-15 14:28:30 : ;03344168;0180000435;511130187435;22144299000190
2019-03-15 14:28:33 : ;03344168;0180000435;512130187433;22144299000190
2019-03-15 14:28:36 : ;03344168;0180000435;513130187431;22144299000190
2019-03-15 14:28:39 : ;03344168;0180000435;514130187439;22144299000190
2019-03-15 14:28:42 : ;03344168;0180000435;515130187436;22144299000190
2019-03-15 14:28:46 : ;03344168;0180000435;516130187434;22144299000190
2019-03-15 14:28:49 : ;03344168;0180000435;517130187432;22144299000190
2019-03-15 14:28:52 : ;03344168;0180000435;518130187430;22144299000190
2019-03-15 14:28:55 : ;03344168;0180000435;519130187438;22144299000190
2019-03-15 14:28:58 : ;03344168;0180000435;520130187436;22144299000190
2019-03-15 14:29:02 : ;03344168;0180000435;521130187434;22144299000190
2019-03-15 14:29:05 : ;03344168;0180000435;522130187432;22144299000190
2019-03-15 14:29:08 : ;03344168;0180000435;523130187430;22144299000190
2019-03-15 14:29:12 : ;03344168;0180000435;524130187438;22144299000190
2019-03-15 14:29:15 : ;03344168;0180000435;525130187435;22144299000190
2019-03-15 14:29:18 : ;03344168;0180000435;526130187433;22144299000190
2019-03-15 14:29:21 : ;03344168;0180000435;527130187431;22144299000190
2019-03-15 14:29:25 : ;03344168;0180000435;528130187439;22144299000190
2019-03-15 14:29:28 : ;03344168;0180000435;529130187437;22144299000190
2019-03-15 14:29:31 : ;03344168;0180000435;530130187435;22144299000190
2019-03-15 14:29:34 : ;03344168;0180000435;531130187433;22144299000190
2019-03-15 14:29:37 : ;03344168;0180000435;532130187431;22144299000190
2019-03-15 14:29:40 : ;03344168;0180000435;533130187439;22144299000190
